OBJECTID,Neighborhood Name,Primary Ward,HasData,ORIGINAL_OID,Percent Minority Population,Total Population,Population Under 200% of Poverty,Population for which poverty status is determined,"Percent Non-Working Age (0-17, 65+)",Percent Seniors,Percent Children,Percent Unemployed,KeyField,HeatSeverity,PCTTreeCover,AREASqKm,PopDensity,PopAdjFactor,GOAL,GAP,GapScore,PriorityIndex,TreeEquityScore,PCTPoverty,Status,TES,AreaSqMi,PopDens_SqMi,PriorityCategory,Shape__Area,Shape__Length,Percent Working Age (18-64)
273,Beautiful Acres,1,0,89,0,0,0,0,0,0,0,0,89,4.975,3.20028832784562,0.176528226763431,0,1.2,18,14.7997116721544,,,,,,,0.0681579294057497,0,,1896573.47039795,5603.9832648598,0
274,Casa Real,2,1,448,42.08,240,136,226,38.75,24.58,14.17,19.08,448,3.47598253275109,12.0744757809898,0.203000038528695,1182.26578546228,1.2,18,5.9255242190102,33.9829200678624,0.437152765540781,85.1442725111826,39.8230088495575,03 Low-Moderate Priority,79 - 89,0.0783787530703071,3062.05432720671,Moderate Priority,2185204.59851074,6679.36616002792,61.25
275,Enchanted Hills,1,1,188,87.64,1561,610,1453,39.65,10.19,29.4,10.44,188,5.20381231671554,8.860486350304,0.618099582455713,2525.48301973954,1,15,6.139513649696,35.2101508494079,0.556876061644993,80.3923098650556,58.0178940123882,03 Low-Moderate Priority,79 - 89,0.238649583011017,6540.97099313993,Moderate Priority,6653043.37362671,10661.130797865,60.35
276,Hollows Condo,6,1,419,61.1,1419,681,1584,28.4,10.64,17.76,16.46,419,5.95327102803738,14.7790930128044,0.0941402107231127,15073.2613524055,0.5,7.5,0,0,0.588861916085717,100,57.0075757575758,04 Low Priority,99 - 100,0.0363477385704278,39039.5676817838,Low Priority,1013350.4125061,4471.73647837794,71.6
277,Casitas Del Sol 1,1,1,161,69.7,99,65,123,48.48,20.2,28.28,16.22,161,8.32862190812721,4.21175152717602,0.255489395960699,387.491620259765,1.2,18,13.788248472824,79.0756949781015,0.585084203127354,,47.1544715447154,,,0.0986450072778378,1003.59868919835,,2748707.52212524,9080.58531464599,51.52
278,Desert Links,2,0,366,0,0,0,0,0,0,0,0,366,3.83333333333333,13.6597407509255,0.119742840720264,0,1.2,18,4.3402592490745,,,,,,,0.0462329692780796,0,,1288984.93170166,4677.13466773563,0
279,Dietz,4,1,337,46.83,7950,4145,7993,40.16,19.36,20.79,14.87,337,4.45178147268409,7.69831246879497,3.79057472282766,2097.30729013819,1,15,7.30168753120503,41.8752256445753,0.459968616053528,80.7387104133355,48.142124358814,03 Low-Moderate Priority,79 - 89,1.46354908278987,5432.00094447492,Moderate Priority,40713109.8563232,27631.5115013644,59.84
280,Cushing Business Center,5,1,196,44.44,45,22,34,31.11,20,11.11,4.17,196,4.37121212121212,5.14007355127517,0.116072802059304,387.687720134546,1.2,18,12.8599264487248,73.7517621113704,0.386963901536155,,35.2941176470588,,,0.0448159594290156,1004.10658554071,,1264786.82263184,6281.28363411328,68.89
281,Davis-Monthan,4,1,126,42.22,4171,2561,3836,34.28,1.25,33.04,16.43,126,7.19196822594881,2.06241752498328,42.9551032160499,97.101384648554,1.2,18,15.9375824750167,91.4021395079078,0.513320729669852,53.0813870544152,33.237747653806,,,16.585058074282,251.491431704292,,462183499.062927,132549.38224917,65.72
282,Southlands,4,1,133,60.29,345,593,701,37.1,4.35,32.75,10.07,133,8.73749352598239,0.92949576449761,67.9601784365041,5.0765022684915,1.2,18,17.0705042355024,97.8994531980979,0.503135135335206,,15.4065620542083,,,26.2395715926757,13.1480805157772,,732564970.97644,170134.065758105,62.9
283,Saguaro Trails,4,1,130,31.25,48,53,62,39.58,14.58,25,8.7,130,5.66802860061287,7.64986662708684,0.892709373529938,53.7688988412871,1.2,18,10.3501333729132,59.3580824418902,0.350702589360821,,14.5161290322581,,,0.344677016115157,139.260808686945,,9737442.34152222,28243.8470642781,60.42
284,Linden Terrace,3,1,258,50.7,781,206,881,11.65,6.66,4.99,15.1,258,5.51234567901235,6.84480738069299,0.149305727956321,5230.87768091844,0.8,12,5.15519261930701,29.5650633161378,0.639701236530035,81.0871924385779,76.6174801362089,03 Low-Moderate Priority,79 - 89,0.0576472638540753,13547.9109984643,Moderate Priority,1607116.07907104,8274.28285053628,88.35
285,Rincon Aviador,4,1,128,59.61,359,197,385,35.93,11.42,24.79,15.85,128,7.53389830508475,8.70498975201023,0.10040051356378,3575.67892092447,1,15,6.29501024798977,36.1019248554425,0.582448403297632,78.9724915119764,48.8311688311688,02 Upper-Moderate Priority,64 - 79,0.0387648550106555,9260.96589040047,High Priority,1080759.45730591,4266.23984966603,64.07
286,Elvira,1,1,142,93.9,3326,1746,3472,40.29,13.08,27.21,20.65,142,4.87553386211104,5.62407804350154,1.48403936114695,2241.18044782146,1,15,9.37592195649846,53.7709736107408,0.60247899522051,67.6041178469723,49.7119815668203,02 Upper-Moderate Priority,64 - 79,0.572990800775312,5804.63071222016,High Priority,15981639.3547668,17093.5729033705,59.71
287,Seneca Terrace,2,1,118,38.06,444,280,440,39.86,21.62,18.47,12.23,118,3.84375,14.1358388289416,0.227025499007,1955.72744886384,1.2,18,3.8641611710584,22.1609895347538,0.386513066384413,91.4344879808094,36.3636363636364,04 Low Priority,89 - 99,0.0876550352221526,5065.31083895783,Low Priority,2443830.91934204,7597.69922760672,60.14
288,Blenman-Elm,6,1,259,33.79,3318,1941,2937,28.3,14.07,14.23,12.33,259,3.96530120481928,17.8331864628931,1.87907242502648,1765.76482939621,1.2,18,0.166813537106901,0.956676723985803,0.409500481835762,99.6082404205667,33.9121552604699,04 Low Priority,99 - 100,0.725513919454577,4573.30991319145,Low Priority,20226540.9344482,21010.2035903477,71.7
289,Kingswood,2,1,124,30.54,537,373,448,41.15,24.02,17.13,9.77,124,4.2463768115942,9.63314764487669,0.32275674704819,1663.79170973557,1.2,18,8.36685235512331,47.9839528613481,0.320347591963589,84.6284562479728,16.7410714285714,03 Low-Moderate Priority,79 - 89,0.124617076735611,4309.20074573172,Moderate Priority,3474419.91278076,7903.81797369888,58.85
290,Ruston Hills,1,1,247,62.26,1134,791,1171,33.16,16.4,16.75,11.22,247,7.91646191646192,6.94457303611252,0.369381196119863,3069.99926339515,1,15,8.05542696388748,46.1979262101503,0.541830885409414,74.9685367374755,32.4508966695132,02 Upper-Moderate Priority,64 - 79,0.142618877165136,7951.26158991534,High Priority,3982838.39465332,11376.9658779492,66.84
291,Miles,5,1,204,58.98,880,236,1264,26.14,11.82,14.32,13.32,204,4.07198443579767,10.0899396455093,0.466065977481185,1888.14468877537,1.2,18,7.9100603544907,45.3642477565514,0.578047900098241,73.7772918447891,81.3291139240506,02 Upper-Moderate Priority,64 - 79,0.17994907995226,4890.27229388148,High Priority,5048141.55480957,10169.3984870745,73.86
292,Bonanza,2,1,348,31.35,5190,4229,5132,38.13,20.13,18,10.98,348,4.24127094972067,9.63154273269828,2.60037687404703,1995.86454248175,1.2,18,8.36845726730172,47.9931570431654,0.339640400036262,83.6995849428562,17.5954793452845,03 Low-Moderate Priority,79 - 89,1.00401112422364,5169.26543419847,Moderate Priority,27998055.5124817,21183.0854467233,61.87
293,Eastland Heights,5,1,203,75,4,1,3,25,0,25,0,203,4.22648083623693,9.04028877243398,0.260998208005363,15.3257757230188,1.2,18,8.95971122756602,51.3840023639909,0.505359066729577,,66.6666666666667,,,0.100771971499763,39.6935768991026,,2809379.28399658,8150.12658616429,75
294,Catalina Vista,6,1,12,24.82,705,474,642,30.35,19.43,10.92,12.03,12,3.73475609756098,20.5188043964779,0.604914312955524,1165.45432121695,1.2,18,0,0,0.361203956608651,100,26.1682242990654,04 Low Priority,99 - 100,0.233558721995303,3018.51283470449,Low Priority,6385923.83209229,11819.7329003681,69.65
295,Valencia and Old Vail,4,0,321,0,0,0,0,0,0,0,0,321,8.32792721518987,1.77016497541644,2.28106326828139,0,1.2,18,16.2298350245836,,,,,,,0.880723451768716,0,,24550977.1100159,22562.4288322392,0
296,San Clemente Park View,6,1,411,45.52,279,166,342,37.99,20.43,17.56,14.65,411,3.88837209302326,12.3871676695958,0.190610859011582,1463.71513903648,1.2,18,5.6128323304042,32.1896300459812,0.455354045897766,85.3423217226102,51.4619883040936,03 Low-Moderate Priority,79 - 89,0.0735952641158692,3791.00480651499,Moderate Priority,2051768.46536255,7551.880660425,62.01
297,Barrio Viejo,6,1,195,56.31,792,511,805,29.67,16.16,13.64,12.01,195,4.04262877442274,12.5731624337314,0.510278002224388,1552.09512569136,1.2,18,5.4268375662686,31.122948859803,0.456312339562568,85.7982143916971,36.5217391304348,03 Low-Moderate Priority,79 - 89,0.19701943814116,4019.90792112882,Moderate Priority,5557617.25531006,10335.322230838,70.33
298,Bear Creek,2,1,350,25.49,51,38,45,37.25,25.49,11.76,11.54,350,5.26944444444444,13.1761790512897,0.3315300096776,153.832227886687,1.2,18,4.8238209487103,27.6646446226296,0.355177841288338,,15.5555555555556,,,0.128004452375241,398.423641159725,,3568350.3868103,9672.59053757406,62.75
299,North University,6,1,41,38.94,2098,733,2327,9.48999999999999,5.2,4.34,22.32,41,3.88555347091932,9.82771443695143,0.959193678896145,2187.2537800858,1,15,5.17228556304857,29.6630914600495,0.60717787694842,81.9892271035603,68.50021486893,03 Low-Moderate Priority,79 - 89,0.370346749930315,5664.96128397175,Moderate Priority,10344375.3281555,13222.6009394754,90.51
300,El Montevideo,6,1,24,20.92,325,277,393,46.46,36.92,9.23,3.49,24,4.33068783068783,19.2931923812292,0.336645917140573,965.40603480508,1.2,18,0,0,0.278125093205866,100,29.5165394402036,04 Low Priority,99 - 100,0.129979715289343,2500.39015146732,Low Priority,3623703.04608154,7999.79003107702,53.54
301,Pantano Overlook,2,1,112,48.12,773,434,561,49.16,28.2,20.83,23.08,112,4.42456896551724,5.73747658850803,0.414466640392362,1865.04756876989,1.2,18,12.262523411492,70.3256517939998,0.429684384636077,69.7821655847642,22.6381461675579,02 Upper-Moderate Priority,64 - 79,0.160026464520053,4830.45102769945,High Priority,4504330.11386108,9164.54658792552,50.84
302,Arcadia Rose,6,1,73,30.31,386,184,310,46.37,33.16,13.21,12.96,73,2.52197802197802,11.7752649098878,0.160739004908821,2401.40842117915,1,15,3.2247350901122,18.4938767874312,0.33283228832222,93.8446406688901,40.6451612903226,04 Low Priority,89 - 99,0.062061676765256,6219.61925811348,Low Priority,1730716.66558838,5266.835831516,53.63
303,Linden Park,6,1,409,46.89,659,284,604,40.97,17,23.98,17.63,409,5.17721518987342,10.1808027638133,0.29728306515807,2216.74248295845,1,15,4.8191972361867,27.638127601131,0.503080106083928,86.0958078344619,52.9801324503311,03 Low-Moderate Priority,79 - 89,0.11478163317048,5741.33667379707,Moderate Priority,3200022.70504761,7730.56940113016,59.03
304,Bandes Addition,5,1,139,66.67,3,0,0,33.33,0,33.33,0,139,7.46247818499127,1.02201403189978,1.5604920022416,1.92247060266287,1.2,18,16.9779859681002,97.3688603307429,0.40071341818814,,0,,,0.60250933053209,4.97917600271955,,16797029.6347656,21018.3124140641,66.67
305,Duffy,6,1,20,42.25,1233,417,749,39.74,23.44,16.3,13.1,20,4.31484049930652,10.025101885743,0.649144298472205,1899.42359950157,1.2,18,7.974898114257,45.7360927319628,0.429638848904348,80.349997765257,44.3257676902537,03 Low-Moderate Priority,79 - 89,0.25063601487833,4919.48453855905,Moderate Priority,6987579.85687256,10552.773171786,60.26
306,San Rafael,2,1,110,39.19,74,43,50,48.65,31.08,17.57,12.12,110,5.19428571428571,10.4234898281289,0.166152844883639,445.373054261118,1.2,18,7.5765101718711,43.4513352823744,0.348022359938892,,14,,,0.0641519720657452,1153.51091505281,,1789422.55969238,5314.23815774976,51.35
307,Rillito,3,1,292,47.28,1525,801,1198,30.95,7.61,23.34,8.49,292,5.31833910034602,10.1098903912094,0.781984576138529,1950.16634155434,1.2,18,7.8901096087906,45.2498300997565,0.438107803710635,80.1756963167163,33.1385642737896,03 Low-Moderate Priority,79 - 89,0.301925932833045,5050.90763714979,Moderate Priority,8423256.80215454,12014.3031596657,69.05
308,Aldea Linda,6,1,72,43.78,233,141,190,38.63,24.03,14.59,7.69,72,5.64705882352941,15.7163226089876,0.205306176201597,1134.89035893012,1.2,18,2.2836773910124,13.0969047414546,0.396474730316294,94.8074082246536,25.7894736842105,04 Low Priority,89 - 99,0.0792691578033442,2939.35253580012,Low Priority,2210008.08294678,7123.09606156736,61.37
309,Eastwind,2,1,438,38.07,1056,666,1046,39.96,21.59,18.37,12.05,438,3.76978417266187,13.6149672755381,0.126097360229369,8374.48141720932,0.5,7.5,0,0,0.383232785198297,100,36.3288718929254,04 Low Priority,99 - 100,0.0486864629774964,21689.8072979362,Low Priority,1357388.49942017,5390.26199344631,60.04
310,Cragin,3,1,285,41.34,1287,453,835,38.07,20.2,17.87,13.22,285,4.73799725651577,12.4005308445835,0.649298091078176,1982.14043393059,1.2,18,5.5994691554165,32.1129921502144,0.447062650712849,85.6434806070042,45.748502994012,03 Low-Moderate Priority,79 - 89,0.250695394535313,5133.72015623013,Moderate Priority,6989055.63696289,10612.5408494831,61.93
311,Montrose Addition,6,1,417,41.04,346,227,272,34.68,15.32,19.08,10.68,417,5.38265306122449,12.7138699634844,0.170750236679614,2026.35151041819,1,15,2.2861300365156,13.1109706794222,0.393499188372366,94.8408436788735,16.5441176470588,04 Low Priority,89 - 99,0.0659270349621837,5248.22631866379,Low Priority,1837992.68579102,5437.05338169702,65.32
312,Airport Commerce Center,5,1,150,0,0,0,0,0,0,0,0,150,7.16261682242991,3.21530478764049,0.485301774225586,0,1.2,18,14.7846952123595,,,,,,,0.187376062597463,0,,5225228.52539063,9620.13356344363,0
313,Miramonte,6,1,402,45.28,3545,1296,2967,27.08,13.34,13.74,18.41,402,4.48890429958391,13.4842652614586,1.30588459407039,2714.6349808373,1,15,1.5157347385414,8.69274861769762,0.534450949278822,95.3541522494293,56.319514661274,04 Low Priority,89 - 99,0.504204860643071,7030.87232336208,Low Priority,14056679.865448,15978.1996862756,72.92
314,Palo Verde Park,2,1,398,40.54,4063,2507,4076,37.95,15.75,22.2,12.82,398,4.84770514603616,9.3001810753439,2.58566234110747,1571.35753396933,1.2,18,8.6998189246561,49.8935183106634,0.430350229067754,78.5283129660098,38.4936211972522,02 Upper-Moderate Priority,64 - 79,0.998329811293162,4069.79732953891,High Priority,27801537.3199463,21099.7740917602,62.05
315,Westside Development,1,1,45,75.89,4827,2978,4481,38.89,16.57,22.31,9.51,45,5.9078439777111,6.45963615726042,6.29870757589013,766.347689877927,1.2,18,11.5403638427396,66.1840619541638,0.494311374641144,67.2844653561027,33.5416201740683,02 Upper-Moderate Priority,64 - 79,2.43194459139475,1984.83140490946,High Priority,67776540.6223755,49356.1813738068,61.11
316,Agro Farms,3,1,279,40.24,492,213,330,31.1,18.9,12.2,6.74,279,3.91338582677165,7.79468947319266,0.113222568732286,4345.42340373261,0.8,12,4.20531052680734,24.1174833164222,0.382869233092221,90.766157658527,35.4545454545455,04 Low Priority,89 - 99,0.0437154781890078,11254.5949485625,Low Priority,1229166.82156372,6364.86076768002,68.9
317,Toumey Park,6,1,408,65.34,2236,749,1779,37.92,8.81,29.11,10.8,408,5.42071611253197,9.3034895221866,0.708926129227025,3154.06628112017,1,15,5.6965104778134,32.6695247674829,0.524591354315221,82.8618497573915,57.8976953344576,03 Low-Moderate Priority,79 - 89,0.273717908777362,8168.99416624845,Moderate Priority,7630385.65115356,11352.4675442951,62.08
318,Vista Del Monte,6,1,61,38.14,1670,1288,1934,41.8,23.83,17.96,12.43,61,4.00690448791715,14.2379045607862,0.781401434753281,2137.18573543096,1,15,0.7620954392138,4.37062231756621,0.379940723830359,98.3394225930748,33.4022750775595,04 Low Priority,89 - 99,0.301700780685734,5535.28564362435,Low Priority,8407291.35351563,18420.3908093474,58.2
319,Pantano Vista,2,1,119,40.45,314,174,278,35.67,19.75,15.92,14.72,119,3.16076294277929,13.7723218739017,0.328669972666646,955.36564369534,1.2,18,4.2276781260983,24.2457616443339,0.403407744593738,90.2190719791019,37.410071942446,04 Low Priority,89 - 99,0.126900185911373,2474.38565786891,Low Priority,3537994.56945801,7942.10052204226,64.33
320,Tanque Verde and Pima,2,0,99,0,0,0,0,0,0,0,0,99,5.625,15.8426236035978,0.116728196392781,0,1.2,18,2.1573763964022,,,,,,,0.0450690085960778,0,,1258556.36422729,5316.76037215372,0
321,Chantlalli Estates,1,1,82,50,2,1,2,50,0,0,0,82,7.47029702970297,5.02004911671883,0.18210756725297,10.9825200027067,1.2,18,12.9799508832812,74.4401030268687,0.428638402316604,,50,,,0.0703121248125609,28.4445962247853,,1963926.14950562,6409.79161434764,50
322,Colonia Verde,2,1,354,21.63,624,437,485,49.84,40.87,8.97,8.14,354,3.48943661971831,15.0242008654011,0.255517562846991,2442.10219073537,1,15,0,0,0.2338546446104,100,9.89690721649485,04 Low Priority,99 - 100,0.0986558825735586,6325.01563740754,Low Priority,2748908.17800903,7056.88795002698,50.16
323,Avondale,6,1,4,47.07,1638,534,1383,38.58,20.57,18.01,19.69,4,5.36413793103448,10.9012697188221,0.650819171917575,2516.8281308828,1,15,4.0987302811779,23.5062449121611,0.5456870981974,87.1729454243654,61.3882863340564,03 Low-Moderate Priority,79 - 89,0.251282687130813,6518.55493389917,Moderate Priority,7005605.95523071,10569.7134624701,61.42
324,Sycamore Park,4,1,314,60.38,2130,1439,1701,37.18,4.37,32.82,9.95,314,5.25655976676385,6.89631466815033,0.916344139613477,2324.4542174935,1,15,8.10368533184967,46.4746882653628,0.414961415648381,80.7147975655878,15.4027042915932,03 Low-Moderate Priority,79 - 89,0.353802450318483,6020.30878554581,Moderate Priority,9868298.51373291,15612.2589622761,62.82
325,Coronado Heights,3,1,261,73.15,1687,279,1472,35.33,8.71,26.62,29.09,261,5.56513026052104,8.52711382948517,0.453194718599524,3722.46173833009,1,15,6.47288617051483,37.1220444319981,0.711480939104525,73.5883729660421,81.0461956521739,02 Upper-Moderate Priority,64 - 79,0.174979459113884,9641.13164221193,High Priority,4878133.54330444,9336.17234763096,64.67
326,Saint Phillips Plaza,3,1,277,0,0,0,0,0,0,0,0,277,4.47619047619048,13.9767449061084,0.0367336009154772,0,1.2,18,4.0232550938916,,,,,,,0.0141829226063258,0,,405613.614929199,3264.66882582524,0
327,Rio Verde Village,2,0,299,0,0,0,0,0,0,0,0,299,5.27845036319613,8.77874281593317,0.372235402593694,0,1.2,18,9.22125718406683,,,,,,,0.143720892446376,0,,3993687.6930542,10894.7175276723,0
328,Western States,2,1,425,46.73,107,63,94,27.1,10.28,16.82,13.85,425,6.76744186046512,4.03472932695511,0.0770404230923596,1388.88126135709,1.2,18,13.9652706730449,80.090918451671,0.51626831421127,58.6515965473235,32.9787234042553,01 High Priority,0 - 64,0.0297454736547979,3597.18595312201,High Priority,829299.744506836,4287.65050878493,72.9
329,Keeling,3,1,31,73.84,4847,1100,4431,32.97,8.73,24.24,24.48,31,5.88925259138025,10.9510686403723,1.65983158854744,2920.17577773763,1,15,4.0489313596277,23.2206477720672,0.687321472101311,84.0399501901567,75.1749040848567,03 Low-Moderate Priority,79 - 89,0.64086455923827,7563.22054345013,Moderate Priority,17866238.1203613,17299.9781715595,67.03
330,Fairhaven,3,1,266,52.24,513,318,690,43.66,24.76,18.71,20.45,266,5.04938271604938,6.73675011341593,0.364115117184806,1408.89508781265,1.2,18,11.2632498865841,64.594811607079,0.521795644271997,66.2947086608559,53.9130434782609,02 Upper-Moderate Priority,64 - 79,0.140585632721183,3649.02152567331,High Priority,3919278.51794434,8251.06480630294,56.34
331,Haciendas Del Oeste,1,1,251,47.04,321,245,285,44.86,27.73,16.82,8.09,251,8.39419795221843,5.32805981355936,0.532917863193733,602.344230077546,1.2,18,12.6719401864406,72.6736596703129,0.430847001004135,68.6887716790505,14.0350877192982,02 Upper-Moderate Priority,64 - 79,0.205760737331987,1560.06439402518,High Priority,5749974.8522644,10210.7577889198,55.14
332,Fairview,3,1,235,0,0,0,0,0,0,0,0,235,5.64566929133858,3.06836848302286,0.232607457071319,0,1.2,18,14.9316315169771,,,,,,,0.0898102412800811,0,,2241959.68746948,8624.67585787293,0
333,Sombras Del Cerro,1,0,63,0,0,0,0,0,0,0,0,63,7.7752808988764,7.81763436970743,0.0771278099704902,0,1.2,18,10.1823656302926,,,,,,,0.0297792139171981,0,,829863.020477295,4287.40670472636,0
334,Tanque Verde and Grant,2,0,357,0,0,0,0,0,0,0,0,357,6.58914728682171,6.91043460475915,0.120010842344716,0,1.2,18,11.0895653952409,,,,,,,0.0463364452836617,0,,1291763.99536133,5044.87202510372,0
335,Las Solinas,2,1,115,42.31,598,339,565,38.8,24.75,14.05,18.73,115,4.46875,14.1620109640995,0.113730797989116,5258.03045941196,0.8,12,0,0,0.460679900085852,100,40,04 Low Priority,99 - 100,0.0439117066020408,13618.2363718974,Low Priority,1224261.16204834,4945.58828370576,61.2
336,Broadway Pantano Center,2,1,447,0,0,0,0,0,0,0,0,447,6.74647887323944,6.25053581425108,0.246637654271213,0,1.2,18,11.7494641857489,,,,,,,0.0952273307045483,0,,2654940.39123535,6634.28463477835,0
337,Tucson Park West #1,1,1,208,59.16,1256,655,1140,16.48,9,7.48,15.8,208,3.11111111111111,18.3642260161827,0.388975418220639,3228.99582124122,1,15,0,0,0.512394145851095,100,42.5438596491228,04 Low Priority,99 - 100,0.150184248614604,8363.06078424436,Low Priority,4186792.29574585,9113.48519808604,83.52
338,Broadway Estates,6,1,422,46.15,13,8,14,38.46,15.38,23.08,16.67,422,5.92708333333333,7.31381962889476,0.0853173568829344,152.372277751613,1.2,18,10.6861803711052,61.2853141696699,0.499816775296593,,42.8571428571429,,,0.0329412156577887,394.642387671756,,918371.020935059,4153.12718888993,61.54
339,Crossroads Festival,2,1,392,21.62,37,14,22,64.86,54.05,8.11,9.09,392,5.78294573643411,5.23940825950468,0.123996365556821,298.395842763995,1.2,18,12.7605917404953,73.1820769113846,0.311639238982949,,36.3636363636364,,,0.0478752643991171,772.841684832185,,1336337.3644104,5222.67807760182,35.14
340,Old Spanish Trail,4,1,330,36.72,3562,2611,3551,40.6,17.86,22.74,11.65,330,4.69056735120084,8.44572534544889,2.59549700687583,1372.37684750311,1.2,18,9.55427465455111,54.7938274980587,0.377927918474426,79.2918828284119,26.4714165023937,03 Low-Moderate Priority,79 - 89,1.00212699697493,3554.43971747337,Moderate Priority,27890893.5532837,21112.314676759,59.4
341,Fort Lowell Estates,3,1,293,31.35,386,289,399,41.71,30.31,11.14,9.09,293,4.08626198083067,13.9227631295341,0.286890275308963,1345.46212688563,1.2,18,4.0772368704659,23.382980061455,0.335856435731587,92.146675659777,27.5689223057644,04 Low Priority,89 - 99,0.110768954575996,3484.73091108912,Low Priority,3081196.36398315,8019.61091440664,58.29
342,Warwick Village,4,1,344,57.02,1240,615,1266,33.06,11.69,21.37,15.83,344,5.6969696969697,6.8813768866131,0.228207058666283,5433.66190006114,0.8,12,5.1186231133869,29.3553369610218,0.54492206230468,84.0036292435512,51.4218009478673,03 Low-Moderate Priority,79 - 89,0.088111237956869,14073.1197149561,Moderate Priority,2419533.61264038,9519.88275005947,66.94
343,Copper Vista,5,1,153,94.39,2371,645,2224,42.72,6.37,36.36,20.62,153,5.35413642960813,6.09828259996782,0.624848433950047,3794.52019269932,1,15,8.90171740003218,51.0514073845983,0.654704034736311,66.5764376063364,70.9982014388489,02 Upper-Moderate Priority,64 - 79,0.241255329141383,9827.76218224186,High Priority,6725828.02249146,10376.8026633467,57.28
344,Desert Palms Park,2,1,16,23.86,352,250,335,44.32,29.55,14.77,7.14,16,2.49621212121212,9.08394644062232,0.242018504892803,1454.4342390509,1.2,18,8.91605355937768,51.133625352007,0.256968545675077,86.8602666582005,25.3731343283582,03 Low-Moderate Priority,79 - 89,0.0934438671583391,3766.96738592317,Moderate Priority,2605255.34310913,7624.97148797445,55.68
345,St. Mary's Medical Park,1,1,211,0,0,0,0,0,0,0,0,211,5.54098360655738,8.63153310153425,0.16585950842738,0,1.2,18,9.36846689846575,,,,,,,0.0640387142269214,0,,1785268.01870728,5709.50738673429,0
346,Rosemont East,6,1,64,41.25,240,150,171,32.92,18.33,15,7.32,64,3.67777777777778,15.5898307713082,0.15659057231313,1532.65931949005,1.2,18,2.4101692286918,13.8223362560716,0.326718787740077,95.4839830546806,12.280701754386,04 Low Priority,89 - 99,0.0604599579852236,3969.56941416757,Low Priority,1685585.96856689,8003.31089089465,67.08
347,Business Park of the Desert,5,1,138,0,0,0,0,0,0,0,0,138,5.15391705069124,4.28343173457367,0.966736945354232,0,1.2,18,13.7165682654263,,,,,,,0.37325922139195,0,,10406048.8790283,13187.5360938703,0
348,Miraflores Estates,1,1,219,57.45,141,116,140,43.97,26.24,17.73,8.82,219,4.37554585152838,16.3893127164812,0.206979411381473,681.227176456359,1.2,18,1.6106872835188,9.23730208283325,0.364482263687368,96.6331672264849,17.1428571428571,04 Low Priority,89 - 99,0.0799151975185549,1764.37028723182,Low Priority,2227842.04751587,6181.80397914525,56.03
349,The Crossing,1,1,184,77.78,9,2,6,44.44,11.11,33.33,33.33,184,5.84362139917695,2.95206374412832,0.642672084836132,14.0040313129437,1.2,18,15.0479362558717,86.3000126349996,0.69565833730696,,66.6666666666667,,,0.248137079222188,36.2702745926222,,6827026.93075562,10480.5120373306,55.56
350,Rincon - University,6,1,418,61.54,65,31,73,27.69,10.77,18.46,16.22,418,2.20540540540541,3.11624060663567,0.173324355915258,375.019423304708,1.2,18,14.8837593933643,85.3584572570497,0.497392659813747,,57.5342465753425,,,0.0669209079555412,971.295847378261,,1865709.59487915,5542.36444534102,72.31
351,West University,6,1,62,35.16,4641,952,2335,7.95,3.25,4.68,17.78,62,4.9025069637883,14.2461065014383,1.29086830722965,3595.25442991169,1,15,0.7538934985617,4.32358413439796,0.582127359520209,97.4831233841795,59.2291220556745,04 Low Priority,89 - 99,0.498407039880111,9311.66622589513,Low Priority,13864393.9233398,15396.1833632083,92.05
352,Barrio Centro,5,1,7,80.84,1122,615,1255,34.76,13.46,21.3,18.72,7,5.34743202416918,8.63141994234669,0.591352440547677,1897.34568265393,1.2,18,9.36858005765331,53.7288677729484,0.595314977569692,68.0144002869023,50.996015936255,02 Upper-Moderate Priority,64 - 79,0.228322453784259,4914.10275863701,High Priority,6368153.47244263,10655.4356201987,65.24
353,McCormick,3,1,291,41.51,1561,395,1331,37.73,23.83,13.9,12.65,291,3.36346863468635,12.4281448946604,0.500053358110773,3121.66686750697,1,15,2.5718551053396,14.7496058138597,0.464007488394515,93.1560724515018,70.3230653643877,04 Low Priority,89 - 99,0.193071680978164,8085.08007021778,Low Priority,5382297.43743896,9374.74744422194,62.27
354,Roberts,6,1,304,80.35,2316,763,2546,37.31,7.82,29.49,25.37,304,5.27718724448078,9.48548681215944,1.09618549890007,2112.78109619577,1,15,5.51451318784056,31.625769121717,0.66663389042823,78.9171904926048,70.0314218381775,02 Upper-Moderate Priority,64 - 79,0.423239587342684,5472.07791818586,High Priority,11790264.7531738,15921.1874358736,62.69
355,Valencia Reserve,5,1,137,69.82,1130,780,1041,31.33,5.4,25.93,11.57,137,6.42895442359249,5.8325275182535,0.67787804366189,1666.96651494383,1.2,18,12.1674724817465,69.780534091577,0.510881446364983,64.3504198151741,25.0720461095101,02 Upper-Moderate Priority,64 - 79,0.261730175920355,4317.42345347241,High Priority,28027495.724884,21472.3964516645,68.67
356,La Granada,2,1,98,26.25,80,33,38,52.5,40,12.5,12.5,98,0.964285714285714,4.20284808305172,0.022280723131519,3590.54773616524,1,15,10.7971519169483,61.9217367093154,0.205322004482794,,13.1578947368421,,,0.00860263529608305,9299.47594505437,,239837.362670898,2805.05957588619,47.5
